"ABronte_Agnes" "ABronte_Tenant" "Austen_Emma" "Austen_Pride" "Austen_Sense" "CBronte_Jane" "CBronte_Professor" "CBronte_Villette" "Dickens_Bleak" "Dickens_David" "Dickens_Hard" "EBronte_Wuthering" "Eliot_Adam" "Eliot_Middlemarch" "Eliot_Mill" "Fielding_Joseph" "Fielding_Tom" "Richardson_Clarissa" "Richardson_Pamela" "Sterne_Sentimental" "Sterne_Tristram" "Thackeray_Barry" "Thackeray_Pendennis" "Thackeray_Vanity" "Trollope_Barchester" "Trollope_Phineas" "Trollope_Prime"
"queen" 0.00144335551289638 0.000588935087574647 0.000617386848425355 0 0.000828253379273787 0.00158546446181409 0.00111182762224545 0.00914927034568993 0.00248602989312834 0.000549729945164438 0.000946906928517996 0.00251258385748624 0.002692599390575 0.00123609776297207 0.00420189645593378 0.00217303123370227 0.00171122506602477 0.0016401239933739 0.000900758889364289 0 0.00997375328083989 0.00772713925850372 0.00438699912808392 0.0356387197030749 0.00597817964429831 0.0108617893487046 0.00867871735500467
"terrible" 0.00721677756448191 0.00588935087574648 0 0 0.00331301351709515 0.00211395261575212 0.00111182762224545 0.00609951356379329 0.0041433831552139 0.00494756950647994 0.00189381385703599 0.00418763976247707 0.0103216309972042 0.00463536661114528 0.00933754767985284 0.00434606246740453 0.00456326684273271 0.00287021698840432 0.00202670750106965 0.00241837968561064 0.0062992125984252 0.0054089974809526 0.00137093722752623 0.00385283456249458 0.00797090619239775 0.0138581450311059 0.00972016343760523
"duties" 0.0144335551289638 0.00471148070059718 0.00185216054527606 0.00162964652966772 0.00331301351709515 0.00475639338544227 0.00889462097796358 0.00457463517284497 0.00497205978625667 0.00357324464356885 0.000946906928517996 0.00418763976247707 0.00179506626038334 0.00463536661114528 0.00466877383992642 0 0.00114081671068318 0.00246018599006085 0.00923277861598397 0 0.0020997375328084 0.00463628355510223 0.00438699912808392 0.00610032139061642 0.0244109002142181 0.00299635568240128 0.00694297388400374
"finger" 0.00144335551289638 0.00647828596332112 0.00185216054527606 0 0.000828253379273787 0.00687034600119438 0.00333548286673634 0.00508292796982774 0.00994411957251335 0.00824594917746657 0.00852216235666196 0.0058626956674679 0.00628273191134168 0.00741658657783244 0.00466877383992642 0.000724343744567422 0.00142602088835397 0.00235767824047498 0.00157632805638751 0.0120918984280532 0.0241469816272966 0.00309085570340149 0.00630631124662064 0.00353176501562003 0.00149454491107458 0.00074908892060032 0.00277718955360149
"leaves" 0.00433006653868914 0.00883402631361971 0.000617386848425355 0.00162964652966772 0.00248476013782136 0.00687034600119438 0.00889462097796358 0.00864097754870716 0.0135350516403654 0.00962027404037766 0.00946906928517996 0.00418763976247707 0.00897533130191668 0.00432634217040226 0.0056025286079117 0.00217303123370227 0.00228163342136636 0.00266520148923259 0.00202670750106965 0.00725513905683192 0.0057742782152231 0.000772713925850372 0.00383862423707343 0.00385283456249458 0.00348727145917401 0.00224726676180096 0.00104144608260056
"marrying" 0.00144335551289638 0.00294467543787324 0.0160520580590592 0.0187409350911787 0.011595547309833 0.00211395261575212 0.00555913811122724 0.000508292796982774 0.00165735326208556 0.00192405480807553 0.000946906928517996 0.00335011180998166 0.00807779817172501 0.0101978065445196 0.00420189645593378 0.00362171872283711 0.00199642924369556 0.00399780223384888 0.00360303555745716 0 0.0005249343832021 0.0054089974809526 0.00712887358313638 0.00353176501562003 0.00448363473322373 0.00486907798390208 0.00659582518980355
"prudence" 0.00433006653868914 0.00412254561302253 0.00308693424212677 0.00325929305933543 0.0066260270341903 0.00158546446181409 0.00333548286673634 0.00101658559396555 0.00110490217472371 0 0 0.00167505590499083 0 0.00154512220371509 0.00140063215197793 0.00217303123370227 0.00798571697478225 0.0120959144511325 0.0148625216745108 0 0.0015748031496063 0.00927256711020446 0.00274187445505245 0.00160534773437274 0.000996363274049719 0.00449453352360192 0.000694297388400374
"pursued" 0.00288671102579276 0.00471148070059718 0.000617386848425355 0.00162964652966772 0.00248476013782136 0.00845581046300847 0.0111182762224545 0.0193151262853454 0.011325247290918 0.0131935186839465 0.0198850454988779 0.0108878633824404 0.000448766565095834 0.00154512220371509 0.000466877383992642 0.00507040621197195 0.00456326684273271 0.00287021698840432 0.00202670750106965 0.00725513905683192 0.0031496062992126 0.00695442533265335 0.00246768700954721 0.00321069546874549 0.00149454491107458 0 0
"terror" 0.00144335551289638 0.00647828596332112 0.00370432109055213 0 0.00248476013782136 0.00634185784725635 0.00333548286673634 0.00762439195474161 0.00359093206785204 0.00192405480807553 0.00189381385703599 0.0117253913349358 0.002692599390575 0.00556243993337433 0.00373501907194114 0.00217303123370227 0.00370765430972033 0.00717554247101081 0.00517936361384466 0.00483675937122128 0.0015748031496063 0.00927256711020446 0.00740306102864162 0.0105952950468601 0.000996363274049719 0.00074908892060032 0.000347148694200187
"watching" 0.0115468441031711 0.00942296140119436 0.00493909478740284 0.00651858611867086 0.0066260270341903 0.00581336969331832 0.00333548286673634 0.0106741487366383 0.00828676631042779 0.00467270453389772 0.0151505108562879 0.0134004472399266 0.00718026504153335 0.00988878210377659 0.0112050572158234 0.000724343744567422 0.000855612533012384 0.00123009299503042 0.00157632805638751 0.00241837968561064 0.0005249343832021 0.00154542785170074 0.00466118657358917 0.00577925184374187 0.0024909081851243 0.00074908892060032 0.00243004085940131
"william" 0 0 0.0135825106653578 0.0366670469175236 0.00248476013782136 0 0.0211247248226635 0 0.00718186413570408 0.00274864972582219 0.000946906928517996 0 0 0.000309024440743018 0.000466877383992642 0.00217303123370227 0.000285204177670795 0.00184513949254564 0.00202670750106965 0.00241837968561064 0.0057742782152231 0.00231814177755112 0.00164512467303147 0.0414179715468168 0 0.00037454446030016 0
"correspondence" 0.00144335551289638 0.00176680526272394 0.00123477369685071 0.00407411632416929 0.00331301351709515 0.00105697630787606 0.00444731048898179 0.00304975678189664 0.00359093206785204 0.00164918983549331 0 0.00167505590499083 0 0.00123609776297207 0 0.00217303123370227 0.00199642924369556 0.014863623689951 0.0112594861170536 0 0 0.0115907088877556 0.00438699912808392 0.00224748682812184 0.00199272654809944 0 0.00347148694200187
"intelligence" 0 0.00824509122604507 0.00802602902952961 0.0154816420318433 0.0140803074476544 0.00369941707756621 0.010006448600209 0.00609951356379329 0.00718186413570408 0.0057721644242266 0.00284072078555399 0.0058626956674679 0.00179506626038334 0.00154512220371509 0.00140063215197793 0 0.00114081671068318 0.00625297272473799 0.00157632805638751 0.00483675937122128 0.0057742782152231 0.00695442533265335 0.00575793635561015 0.00577925184374187 0.0024909081851243 0.00037454446030016 0.00347148694200187
"curious" 0.00144335551289638 0.00235574035029859 0.00185216054527606 0.00407411632416929 0.000828253379273787 0.00581336969331832 0.00444731048898179 0.0121990271275866 0.0179546603392602 0.00714648928713769 0.011362883142216 0.00670022361996332 0.00179506626038334 0.00309024440743018 0.000933754767985284 0.0144868748913484 0.00313724595437874 0.00215266274130324 0.00135113833404643 0 0.0136482939632546 0.00386356962925186 0.00712887358313638 0.00256855637499639 0.000498181637024859 0.00074908892060032 0.000694297388400374
"dying" 0.00577342205158553 0.00471148070059718 0.000617386848425355 0.00244446979450157 0.00414126689636894 0.00792732230907044 0.00333548286673634 0.00660780636077606 0.00469583424257575 0.00274864972582219 0.00284072078555399 0.0150755031449175 0.00538519878115001 0.00247219552594415 0.00420189645593378 0.00507040621197195 0.00370765430972033 0.00912318971314231 0.00450379444682145 0 0.0020997375328084 0.00772713925850372 0.0030160619005577 0.00449497365624368 0.00348727145917401 0.00037454446030016 0.00104144608260056
"ended" 0.00144335551289638 0.00412254561302253 0.00493909478740284 0.00325929305933543 0.00745428041346409 0.00105697630787606 0 0.0020331711879311 0.00386715761153297 0.00274864972582219 0.00662834849962597 0.00837527952495415 0.00314136595567084 0.01637829535938 0.00513565122391906 0.0144868748913484 0.00941173786313622 0.00246018599006085 0.0040534150021393 0.00241837968561064 0.0010498687664042 0.00309085570340149 0.00274187445505245 0.00545818229686732 0.00747272455537289 0.00411998906330176 0.00208289216520112
"proved" 0.00433006653868914 0.00353361052544789 0.00987818957480568 0.0138519955021756 0.0107672939305592 0.00528488153938029 0.0122301038446999 0.0188068334883626 0.00220980434944741 0.00219891978065775 0.00662834849962597 0.00502516771497249 0.00314136595567084 0.0033992688481732 0.00466877383992642 0.00434606246740453 0.00370765430972033 0.00461284873136409 0.00337784583511609 0 0.0078740157480315 0.0054089974809526 0.000822562336515736 0.00353176501562003 0.00498181637024859 0.00224726676180096 0.00243004085940131
"sign" 0.00144335551289638 0.00235574035029859 0.00185216054527606 0.00162964652966772 0.00165650675854757 0.00581336969331832 0.00778279335571813 0.00457463517284497 0.00497205978625667 0.00412297458873328 0.00662834849962597 0.00335011180998166 0.0107703975623 0.00988878210377659 0.0107381798318308 0.0065190937011068 0.00342245013204953 0.00512538747929343 0.00360303555745716 0 0.0010498687664042 0.00463628355510223 0.00356443679156819 0.00160534773437274 0.00597817964429831 0.00224726676180096 0.0052072304130028
"volume" 0.00144335551289638 0.00765615613847042 0.00185216054527606 0.00162964652966772 0.00248476013782136 0.00422790523150424 0 0.00406634237586219 0.000276225543680926 0.00192405480807553 0 0.00251258385748624 0.000897533130191668 0.0033992688481732 0.00280126430395585 0.00362171872283711 0.00114081671068318 0.0153761624378803 0.000450379444682145 0.00241837968561064 0.0115485564304462 0.000772713925850372 0.00658049869212588 0.00449497365624368 0.00298908982214916 0.0018727223015008 0.00208289216520112
"leaning" 0 0.0123676368390676 0.00123477369685071 0.000814823264833858 0.0066260270341903 0.00792732230907044 0.0122301038446999 0.00508292796982774 0.00718186413570408 0.00879567912263101 0.00662834849962597 0.00837527952495415 0.00673149847643751 0.00927073322229055 0.0116719345998161 0.00144868748913484 0.00199642924369556 0.00143510849420216 0.00135113833404643 0.0120918984280532 0.0031496062992126 0.00154542785170074 0.00493537401909441 0.00192641728124729 0.00597817964429831 0.00299635568240128 0.00277718955360149
"big" 0.00288671102579276 0.000588935087574647 0 0 0 0.00211395261575212 0 0.00101658559396555 0.00110490217472371 0.00164918983549331 0.00473453464258998 0.00167505590499083 0.0219895616896959 0.00278121996668717 0.0158738310557498 0.00289737497826969 0.00313724595437874 0.00174263174295977 0.000900758889364289 0.00241837968561064 0.0026246719160105 0.0131361367394563 0.0054837489101049 0.0144481296093547 0.00797090619239775 0.00861452258690368 0.00867871735500467
"glory" 0.00433006653868914 0.00294467543787324 0.00123477369685071 0.000814823264833858 0 0.00369941707756621 0.00222365524449089 0.00660780636077606 0.00165735326208556 0.00219891978065775 0.00189381385703599 0.000837527952495414 0.00359013252076667 0.0067985376963464 0.000933754767985284 0.000724343744567422 0.0051336751980743 0.00912318971314231 0.0065305019478911 0.00483675937122128 0.005249343832021 0.0054089974809526 0.00219349956404196 0.00481604320311823 0.00747272455537289 0.00674180028540288 0.00416578433040224
"heads" 0.00433006653868914 0.00294467543787324 0 0.000814823264833858 0.000828253379273787 0.00317092892362818 0.00555913811122724 0.00508292796982774 0.00580073641729945 0.0057721644242266 0.00378762771407198 0.00502516771497249 0.00897533130191668 0.00247219552594415 0.00700316075988963 0.00579474995653938 0.00342245013204953 0.00543291072805104 0.00225189722341072 0.0217654171704958 0.0125984251968504 0.00695442533265335 0.00411281168257868 0.00642139093749097 0.00448363473322373 0.00224726676180096 0.00173574347100093
"lifted" 0.00433006653868914 0.00353361052544789 0.000617386848425355 0.00162964652966772 0.000828253379273787 0.0153261564642029 0.0111182762224545 0.015757076706466 0.00303848098049019 0.00687162431455547 0.00662834849962597 0.0134004472399266 0.0125654638226834 0.0033992688481732 0.00326814168794849 0.00796778119024164 0.00171122506602477 0.00533040297846517 0.0065305019478911 0.00725513905683192 0.0010498687664042 0.000772713925850372 0.00137093722752623 0.00128427818749819 0.000996363274049719 0 0.00104144608260056
"nurse" 0.00577342205158553 0.0164901824520901 0.00123477369685071 0 0.00414126689636894 0.0169116209260169 0.00111182762224545 0.00864097754870716 0.00248602989312834 0.00632189436939104 0.00189381385703599 0.00921280747744956 0 0.00247219552594415 0.00420189645593378 0.00144868748913484 0.00199642924369556 0.00410030998343475 0.00562974305852681 0 0.005249343832021 0.00386356962925186 0.00904818570167309 0.00898994731248736 0.00199272654809944 0 0.000347148694200187
"presume" 0.00433006653868914 0.00412254561302253 0.0067912553326789 0.00162964652966772 0.000828253379273787 0.00369941707756621 0.00444731048898179 0.00152487839094832 0.00138112771840463 0.00109945989032888 0.000946906928517996 0.00251258385748624 0 0.00278121996668717 0 0.00217303123370227 0.00484847102040351 0.0145561004411934 0.00833201972661968 0.00483675937122128 0.0041994750656168 0.00309085570340149 0.000822562336515736 0.00128427818749819 0.00547999800727345 0.00224726676180096 0.00312433824780168
"setting" 0.00433006653868914 0.00530041578817183 0.00555648163582819 0.00162964652966772 0.0066260270341903 0.00422790523150424 0.00555913811122724 0.00559122076681051 0.00386715761153297 0.00384810961615107 0.00473453464258998 0.0058626956674679 0.00852656473682085 0.00525341549263131 0.00420189645593378 0.00579474995653938 0.00427806266506192 0.00645798822390973 0.00562974305852681 0.00967351874244256 0.0120734908136483 0.00309085570340149 0.00137093722752623 0.00321069546874549 0.0024909081851243 0.00112363338090048 0.000347148694200187
"misfortune" 0.00288671102579276 0.00117787017514929 0.00370432109055213 0.00733340938350472 0.00414126689636894 0.00105697630787606 0.00333548286673634 0.000508292796982774 0.00276225543680926 0.00357324464356885 0.00189381385703599 0.00335011180998166 0.00224383282547917 0.00370829328891622 0.00513565122391906 0.0130381874022136 0.00912653368546542 0.0049203719801217 0.00360303555745716 0.00483675937122128 0.0146981627296588 0.00386356962925186 0.00466118657358917 0.00481604320311823 0.00199272654809944 0.00449453352360192 0.00729012257820392
"respectable" 0.00866013307737829 0.00765615613847042 0.0123477369685071 0.011407525707674 0.011595547309833 0.00422790523150424 0.0111182762224545 0.00254146398491387 0.00856299185410872 0.00824594917746657 0.00284072078555399 0.00418763976247707 0.00538519878115001 0.00648951325560339 0.00840379291186756 0 0 0.000717554247101081 0 0 0 0.00386356962925186 0.00904818570167309 0.00642139093749097 0.00448363473322373 0.00486907798390208 0.00277718955360149
"war" 0 0.00117787017514929 0.000617386848425355 0.000814823264833858 0 0.00105697630787606 0.00222365524449089 0.0020331711879311 0.00138112771840463 0.00137432486291109 0 0.00335011180998166 0.02692599390575 0.0033992688481732 0.00840379291186756 0.00507040621197195 0.00456326684273271 0.00082006199668695 0.000450379444682145 0.00483675937122128 0.0141732283464567 0.0293631291823141 0.00411281168257868 0.0128427818749819 0.00747272455537289 0.00449453352360192 0.00277718955360149
"admire" 0.00577342205158553 0.00294467543787324 0.00555648163582819 0.0146668187670094 0.00828253379273787 0.00317092892362818 0.00444731048898179 0.00355804957887942 0.00248602989312834 0.00329837967098663 0.00189381385703599 0.00335011180998166 0.00179506626038334 0.00463536661114528 0.00420189645593378 0.0065190937011068 0.00313724595437874 0.00584294172639452 0.012385434728759 0 0.0005249343832021 0.00309085570340149 0.00493537401909441 0.00513711274999278 0.00298908982214916 0.00224726676180096 0.00104144608260056
"deny" 0.00721677756448191 0.00883402631361971 0.00432170793897748 0.00651858611867086 0.0066260270341903 0.00317092892362818 0.00667096573347268 0.00813268475172438 0.00248602989312834 0.0043978395613155 0.00378762771407198 0.00251258385748624 0.0013462996952875 0.00432634217040226 0.00373501907194114 0.00724343744567422 0.00941173786313622 0.00481786423053583 0.00585493278086788 0.00241837968561064 0.0020997375328084 0.00154542785170074 0.00109674978202098 0.00256855637499639 0.00697454291834803 0.0074908892060032 0.00243004085940131
